objectid,uuid,accessioned,accessionnum,locationid,title,displaydate,beginyear,endyear,visualbrowsertimespan,medium,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification,subclassification,visualbrowserclassification,parentid,isvirtual,departmentabbr,portfolio,series,volume,watermarks,lastdetectedmodification,wikidataid,customprinturl,image_uuid,image_iiifurl,image_iiifthumburl,image_viewtype,image_sequence,image_width,image_height,image_maxpixels,image_openaccess,image_created,image_modified,image_depictstmsobjectid,image_assistivetext
166777,1cf4ae15-4728-446f-9210-7c6bd29057bc,1,2014.79.326,,Plate Number 299. Playing with a ball,1887,1887,1887,1876 to 1900,collotype,"image: 23 × 31.7 cm (9 1/16 × 12 1/2 in.)
sheet: 48.4 × 61.2 cm (19 1/16 × 24 1/8 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 299 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.285",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,08d0b868-998d-437f-bb87-783dea3a8811,https://api.nga.gov/iiif/08d0b868-998d-437f-bb87-783dea3a8811,"https://api.nga.gov/iiif/08d0b868-998d-437f-bb87-783dea3a8811/full/!200,200/0/default.jpg",primary,0,3531,2570,,1,2015-10-06 12:11:37-04,2026-01-22 09:53:50-05,166777,
220471,1cfb7bec-3fce-49c8-a00f-cb2363258190,1,2019.150.10,,Plate Number 718. Cat; trotting; change to galloping,1887,1887,1887,1876 to 1900,collotype,"image: 17.3 × 44.8 cm (6 13/16 × 17 5/8 in.)
sheet: 46.1 × 60.8 cm (18 1/8 × 23 15/16 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 718 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, center stamped in black ink: MUSEUM OF / EDINBURGH / SCIENCE AND ART",,"Muybridge, Eadweard",Eadweard Muybridge,"(Huxley-Parlour Gallery, London); NGA purchase, 2019.",William A. Clark Fund,Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,08ea49ab-3c23-4b3b-8773-0f48dbafdc7d,https://api.nga.gov/iiif/08ea49ab-3c23-4b3b-8773-0f48dbafdc7d,"https://api.nga.gov/iiif/08ea49ab-3c23-4b3b-8773-0f48dbafdc7d/full/!200,200/0/default.jpg",primary,0,7799,2945,,1,2019-10-21 19:30:02-04,2026-01-21 13:40:02-05,220471,
167078,233d896a-894d-406d-aad4-15d7488bd3e4,1,2014.79.627,,"Plate Number 683. Virginia deer, buck, galloping",1887,1887,1887,1876 to 1900,collotype,"image: 20.3 × 37.5 cm (8 × 14 3/4 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 683 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.607",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,0996ba5a-6938-43fb-9683-c028a7e0639f,https://api.nga.gov/iiif/0996ba5a-6938-43fb-9683-c028a7e0639f,"https://api.nga.gov/iiif/0996ba5a-6938-43fb-9683-c028a7e0639f/full/!200,200/0/default.jpg",primary,0,4167,2231,,1,2015-10-07 11:21:25-04,2026-01-22 09:39:43-05,167078,
221204,c16a3fec-b795-404a-b264-b6884330034d,1,2020.59.3,,"Plate Number 712. Dog; jumping hurdle; mastiff, Dread",1887,1887,1887,1876 to 1900,collotype,"image: 14 × 45.5 cm (5 1/2 × 17 15/16 in.)
sheet: 48.26 × 60.96 cm (19 × 24 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 712 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.",,"Muybridge, Eadweard",Eadweard Muybridge,"(Laurence Miller Gallery, New York); NGA purchase, 2020.",Robert B. Menschel and the Vital Projects Fund,Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,09cff178-7ed6-4b91-9121-ed0bd59eb409,https://api.nga.gov/iiif/09cff178-7ed6-4b91-9121-ed0bd59eb409,"https://api.nga.gov/iiif/09cff178-7ed6-4b91-9121-ed0bd59eb409/full/!200,200/0/default.jpg",primary,0,9116,2852,,1,2020-02-12 17:39:37-05,2026-01-21 13:49:50-05,221204,
166816,950768b6-7f83-4bd9-9f3a-b719d3ddce27,1,2014.79.365,,"Plate Number 340. Boxing, open hand",1887,1887,1887,1876 to 1900,collotype,"image: 23.5 × 32.5 cm (9 1/4 × 12 13/16 in.)
sheet: 48.4 × 61 cm (19 1/16 × 24 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 340 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.325",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,0a13abd5-388b-42ee-883a-7f4c4542b87f,https://api.nga.gov/iiif/0a13abd5-388b-42ee-883a-7f4c4542b87f,"https://api.nga.gov/iiif/0a13abd5-388b-42ee-883a-7f4c4542b87f/full/!200,200/0/default.jpg",primary,0,3500,2527,,1,2015-09-08 14:23:00-04,2026-01-22 10:04:39-05,166816,
166737,7c6e105d-2415-4421-a496-21cac171390b,1,2014.79.286,,Plate Number 257. Lying on the ground,1887,1887,1887,1876 to 1900,collotype,"image: 24.8 × 30.8 cm (9 3/4 × 12 1/8 in.)
sheet: 47.7 × 60.2 cm (18 3/4 × 23 11/16 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 257 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.245",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,0a4d80d4-4838-42b3-8a54-2e1c74fa49c8,https://api.nga.gov/iiif/0a4d80d4-4838-42b3-8a54-2e1c74fa49c8,"https://api.nga.gov/iiif/0a4d80d4-4838-42b3-8a54-2e1c74fa49c8/full/!200,200/0/default.jpg",primary,0,3230,2626,,1,2015-09-23 12:20:47-04,2026-01-22 10:09:02-05,166737,
166947,06f77585-9ce0-4c3f-b9ae-c7f7667a824e,1,2014.79.496,,Plate Number 510. Contortions on the ground,1887,1887,1887,1876 to 1900,collotype,"image: 18.6 × 42 cm (7 5/16 × 16 9/16 in.)
sheet: 48.26 × 60.96 cm (19 × 24 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 510 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.466",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2025-12-22 22:01:37.637-05,,,0a950b90-3f3f-48d8-a5e9-251c3d3feb9d,https://api.nga.gov/iiif/0a950b90-3f3f-48d8-a5e9-251c3d3feb9d,"https://api.nga.gov/iiif/0a950b90-3f3f-48d8-a5e9-251c3d3feb9d/full/!200,200/0/default.jpg",primary,0,4524,1990,,1,2015-09-08 15:32:57-04,2026-01-22 09:51:44-05,166947,
167091,83208b28-c127-4eb6-9f88-e592ae66d2fb,1,2014.79.640,,Plate Number 697. Antelope trotting,1887,1887,1887,1876 to 1900,collotype,"image: 22 × 35 cm (8 11/16 × 13 3/4 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 697 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.621",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,0aa596d8-d9e8-4c85-90b9-4634e8cb4de7,https://api.nga.gov/iiif/0aa596d8-d9e8-4c85-90b9-4634e8cb4de7,"https://api.nga.gov/iiif/0aa596d8-d9e8-4c85-90b9-4634e8cb4de7/full/!200,200/0/default.jpg",primary,0,3881,2447,,1,2015-10-07 11:19:07-04,2026-01-22 09:43:48-05,167091,
166818,2fea8425-eed8-41f8-9f81-f5508d3d7ca4,1,2014.79.367,,"Plate Number 342. Boxing, open hand",1887,1887,1887,1876 to 1900,collotype,"image: 16.3 × 44.5 cm (6 7/16 × 17 1/2 in.)
sheet: 48.4 × 61.2 cm (19 1/16 × 24 1/8 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 342 / Copyright 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.327",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,0b85b00d-b1f4-4906-9d14-4fb2b4e1877c,https://api.nga.gov/iiif/0b85b00d-b1f4-4906-9d14-4fb2b4e1877c,"https://api.nga.gov/iiif/0b85b00d-b1f4-4906-9d14-4fb2b4e1877c/full/!200,200/0/default.jpg",primary,0,4685,1703,,1,2015-09-23 10:56:13-04,2026-01-22 10:20:34-05,166818,
166659,9186e4c7-3674-43cd-b491-4bb2b1a20a6d,1,2014.79.208,,"Plate Number 161. Jumping, standing high jump",1887,1887,1887,1876 to 1900,collotype,"image: 15.8 × 45.6 cm (6 1/4 × 17 15/16 in.)
sheet: 47.7 × 60.4 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 161 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved / stampted lower center in purple ink: The Corcoran Gallery of Art, / Washington, D.C.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.161",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,0bad7fcd-dd4c-4494-b34f-0cceeecd21cc,https://api.nga.gov/iiif/0bad7fcd-dd4c-4494-b34f-0cceeecd21cc,"https://api.nga.gov/iiif/0bad7fcd-dd4c-4494-b34f-0cceeecd21cc/full/!200,200/0/default.jpg",primary,0,4796,1629,,1,2015-09-23 11:14:23-04,2026-01-22 10:06:41-05,166659,
166620,91deebf6-0aa8-4d35-979a-1a430cb8902b,1,2014.79.169,,Plate Number 119. Descending an incline with right hand on breast,1887,1887,1887,1876 to 1900,collotype,"image: 23.7 × 31.9 cm (9 5/16 × 12 9/16 in.)
sheet: 47.7 × 60.2 cm (18 3/4 × 23 11/16 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 119 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.119",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,0bb938df-7ae9-46c0-b652-b391cf089863,https://api.nga.gov/iiif/0bb938df-7ae9-46c0-b652-b391cf089863,"https://api.nga.gov/iiif/0bb938df-7ae9-46c0-b652-b391cf089863/full/!200,200/0/default.jpg",primary,0,3487,2594,,1,2015-10-29 11:04:41-04,2026-01-22 09:51:46-05,166620,
166853,20759aad-a487-474d-9309-b1f7573ef8dc,1,2014.79.402,,Plate Number 383. Lifting a log on shoulder,1887,1887,1887,1876 to 1900,collotype,"image: 22.6 × 31.5 cm (8 7/8 × 12 3/8 in.)
sheet: 47.8 × 60.3 cm (18 13/16 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 383 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.367",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,0bc3e9c5-7deb-4961-b7bc-55449dab5dd6,https://api.nga.gov/iiif/0bc3e9c5-7deb-4961-b7bc-55449dab5dd6,"https://api.nga.gov/iiif/0bc3e9c5-7deb-4961-b7bc-55449dab5dd6/full/!200,200/0/default.jpg",primary,0,3922,1966,,1,2015-09-28 15:54:23-04,2026-01-22 09:46:10-05,166853,
220610,adacce28-c853-4f87-8183-d257fb216766,1,2019.131.3,,"Plate Number 220. Stooping, and lifting handkerchief and turning",1887,1887,1887,1876 to 1900,collotype,"image: 15.7 × 45.4 cm (6 3/16 × 17 7/8 in.)
sheet: 48.2 × 61.1 cm (19 × 24 1/16 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 220 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.",,"Muybridge, Eadweard",Eadweard Muybridge,"(Swann Auction Galleries, New York); NGA purchase (through Laurence Miller Gallery, New York), 2019.",Edward E. MacCrone Fund,Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,0bc6a627-451d-49e5-8ba1-c58d93c84405,https://api.nga.gov/iiif/0bc6a627-451d-49e5-8ba1-c58d93c84405,"https://api.nga.gov/iiif/0bc6a627-451d-49e5-8ba1-c58d93c84405/full/!200,200/0/default.jpg",primary,0,7848,2684,,1,2019-10-18 23:11:51-04,2026-01-21 13:39:11-05,220610,
167095,31871e94-87ca-4f95-9f8d-b05a909c8d7e,1,2014.79.644,,Plate Number 702. Gnu bucking and galloping,1887,1887,1887,1876 to 1900,collotype,"image: 13.8 × 40.6 cm (5 7/16 × 16 in.)
sheet: 48.26 × 60.96 cm (19 × 24 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 702 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.626",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,0bfcafd9-53ee-4656-8629-6b4e20898d75,https://api.nga.gov/iiif/0bfcafd9-53ee-4656-8629-6b4e20898d75,"https://api.nga.gov/iiif/0bfcafd9-53ee-4656-8629-6b4e20898d75/full/!200,200/0/default.jpg",primary,0,4520,1536,,1,2015-10-07 10:18:34-04,2026-01-22 10:14:00-05,167095,
166840,a3b520c5-34f1-428f-83e3-7f9b4c4787dc,1,2014.79.389,,Plate Number 368. Acrobat descending stairs on hands,1887,1887,1887,1876 to 1900,collotype,"image: 19.7 × 38.4 cm (7 3/4 × 15 1/8 in.)
sheet: 47.7 × 60.3 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 368 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.352",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,0c515d6e-dd47-4f3b-88c3-3481fc788fc7,https://api.nga.gov/iiif/0c515d6e-dd47-4f3b-88c3-3481fc788fc7,"https://api.nga.gov/iiif/0c515d6e-dd47-4f3b-88c3-3481fc788fc7/full/!200,200/0/default.jpg",primary,0,4092,2086,,1,2015-09-10 14:31:27-04,2026-01-22 10:17:31-05,166840,
166848,5cef3974-9865-4f03-bbb8-6c5c15df805d,1,2014.79.397,,"Plate Number 376. Blacksmith, hammering on anvil with two hands",1887,1887,1887,1876 to 1900,collotype,"image: 13.7 × 44.3 cm (5 3/8 × 17 7/16 in.)
sheet: 48.4 × 61.2 cm (19 1/16 × 24 1/8 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE 376 / Copyright 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.360",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,0c64557d-95c1-42de-82e7-6c61c7b8bacf,https://api.nga.gov/iiif/0c64557d-95c1-42de-82e7-6c61c7b8bacf,"https://api.nga.gov/iiif/0c64557d-95c1-42de-82e7-6c61c7b8bacf/full/!200,200/0/default.jpg",primary,0,4679,1429,,1,2015-09-28 16:06:37-04,2026-01-22 10:18:32-05,166848,
166608,89674571-007d-4dc6-9ea7-cb392e780fb1,1,2014.79.157,,Plate Number 107. Turning to ascend stairs with a bucket of water and a broom in hands,1887,1887,1887,1876 to 1900,collotype,"image: 20.15 × 35.7 cm (7 15/16 × 14 1/16 in.)
sheet: 47.2 × 60.2 cm (18 9/16 × 23 11/16 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 107 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.107",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,0d1eab26-455f-4d72-bd32-a663e9977237,https://api.nga.gov/iiif/0d1eab26-455f-4d72-bd32-a663e9977237,"https://api.nga.gov/iiif/0d1eab26-455f-4d72-bd32-a663e9977237/full/!200,200/0/default.jpg",primary,0,4004,2233,,1,2015-10-06 11:35:59-04,2026-01-22 09:38:28-05,166608,
166945,17bc4b0c-7da2-4786-93c4-52ab0b3065e2,1,2014.79.494,,Plate Number 508. Shoeing a horse,1887,1887,1887,1876 to 1900,collotype,"image: 21.5 × 32.6 cm (8 7/16 × 12 13/16 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 508 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.464",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2025-12-22 22:01:37.637-05,,,0efe9667-6a35-4d4e-b2e1-57b00ba4ba4a,https://api.nga.gov/iiif/0efe9667-6a35-4d4e-b2e1-57b00ba4ba4a,"https://api.nga.gov/iiif/0efe9667-6a35-4d4e-b2e1-57b00ba4ba4a/full/!200,200/0/default.jpg",primary,0,3420,2245,,1,2015-09-28 15:53:42-04,2026-01-22 10:04:11-05,166945,
167015,69d74158-d4ff-41f6-a495-9b4000319fc3,1,2014.79.564,,"Plate Number 596. ""Eagle"" trotting, free",1887,1887,1887,1876 to 1900,collotype,"image: 17.3 × 42.8 cm (6 13/16 × 16 7/8 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 596 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.542",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,0f0c4d3f-9fbb-4532-bbe7-3776f2fd4544,https://api.nga.gov/iiif/0f0c4d3f-9fbb-4532-bbe7-3776f2fd4544,"https://api.nga.gov/iiif/0f0c4d3f-9fbb-4532-bbe7-3776f2fd4544/full/!200,200/0/default.jpg",primary,0,4567,1806,,1,2015-09-10 14:12:18-04,2026-01-22 10:13:49-05,167015,
